YEAR,STATE,ARR_HOUR,ARR_MIN,CF1,CF2,CF3,CITY,COUNTY,DAY,DAY_WEEK,DRUNK_DR,FATALS,HARM_EV,HOUR,LGT_COND,MAN_COLL,MINUTE,MONTH,NOT_HOUR,NOT_MIN,PERSONS,RAIL,REL_ROAD,SCH_BUS,SP_JUR,ST_CASE,VE_FORMS,WEATHER
75,1,17.85882353,30.9372549,4.77254902,3.053594771,2.847058824,504.9215686,70.74117647,15.39738562,4.389542484,0.018300654,1.179084967,11.52026144,13.99477124,1.80130719,1.262745098,26.00522876,6.522875817,98.75163399,98.79346405,2.590849673,1,2.117647059,0,0,10383,1.475816993,1.388235294
75,2,80.23469388,83.29591837,4.785714286,2.346938776,2.020408163,144.7653061,124.1836735,16.43877551,4.132653061,0.357142857,1.142857143,10.64285714,12.91836735,1.857142857,1.275510204,24.98979592,7.173469388,87.70408163,89.15306122,2.724489796,1,1.897959184,0,0,20049.5,1.56122449,1.571428571
75,4,25.70657673,37.88195616,3.123102867,1.381112985,1.168634064,148.7757167,14.4232715,15.63237774,4.123102867,0.224283305,1.129848229,11.45699831,13.20067454,1.839797639,1.099494098,26.77403035,6.629005059,21.92580101,34.67790894,3.133220911,1,1.97301855,0,0.411467116,40297,1.451939292,1.278246206
75,5,98.37473684,98.37473684,2.4,1.378947368,0.463157895,569.5663158,80.58315789,14.74315789,4.248421053,0.128421053,1.176842105,12.22105263,13.48842105,1.635789474,1.147368421,25.46526316,6.757894737,98.58315789,98.58315789,2.863157895,1,2.042105263,0,0.004210526,50238,1.446315789,1.252631579
75,6,86.61958004,86.85355877,4.669757295,3.888191983,3.779656395,1136.083992,55.35996728,15.59721843,4.127352059,0.407144805,1.115898555,13.63921462,12.91818926,1.95827652,1.092446141,26.78674666,6.695118626,86.91546223,87.06844832,2.599400055,1,1.968366512,0,0.000818107,61834,1.420234524,1.259067358
75,8,15.62130178,32.11439842,3.619329389,2.928994083,2.928994083,327.1893491,53.29191321,15.88954635,4.203155819,0.534516765,1.145956607,11.28205128,13.36291913,2.039447732,0.954635108,26.78500986,6.731755424,15.43984221,31.40236686,2.779092702,1,2.388560158,0,0.017751479,80254,1.353057199,1.327416174
75,9,76.15363128,79.3603352,2.843575419,1.220670391,1.106145251,697.924581,14.69832402,15.0027933,4.382681564,0.340782123,1.086592179,16.32681564,12.77932961,1.960893855,0.991620112,27.3575419,6.533519553,67.75418994,72.27094972,2.611731844,1,2.639664804,0,0,90179.5,1.413407821,1.416201117
75,10,17.53333333,34.16190476,2.904761905,0.571428571,0,41.40952381,3.019047619,15.84761905,4.276190476,0.352380952,1.161904762,13.86666667,13.39047619,1.752380952,1.342857143,26.43809524,7.238095238,99,99,2.619047619,1,1.638095238,0,0,100053,1.447619048,1.171428571
75,11,13.78571429,31.21428571,1.428571429,0,0,10,1,14.17142857,4.257142857,0.385714286,1,13.08571429,14.97142857,2.242857143,0.728571429,28.65714286,6.7,15,32.7,2.371428571,1,1.728571429,0,0.071428571,110036.5143,1.314285714,1.2
75,12,84.36868687,84.37654321,2.063411897,0.950056117,0.555555556,1061.789562,63.14590348,15.65993266,4.271604938,0.227272727,1.121212121,12.49887767,13.56228956,1.861391695,1.230639731,27.57239057,6.532547699,84.41189675,84.42199776,2.819304153,1,1.858024691,0,3.107182941,120891.5,1.429854097,1.877104377
75,13,90.43418803,91.44444444,1.742735043,0.487179487,0.194871795,674.7358974,144.582906,15.28717949,4.309401709,0.216239316,1.162393162,13.6991453,13.83076923,1.893162393,1.058974359,26.96837607,6.561538462,90.38547009,91.68461538,2.626495726,1,1.437606838,0,0.003418803,130585.5,1.417948718,1.394017094
75,15,15.68992248,31.1627907,5.875968992,3.069767442,3.069767442,4211.310078,3.744186047,14.63565891,4.062015504,0.279069767,1.11627907,15.11627907,13.2248062,2.19379845,0.744186047,26.4496124,6.790697674,14.36434109,28.90697674,2.589147287,1,2.046511628,0,0,150065,1.310077519,1.333333333
75,16,28.43589744,35.48717949,2.299145299,0.487179487,0.517094017,124.0384615,37.88888889,15.76495726,4.286324786,0.170940171,1.196581197,10.3974359,14.13247863,1.995726496,0.974358974,27.13247863,7,26.86752137,34.46581197,2.700854701,1,2.175213675,0,0,160118.1239,1.367521368,1.393162393
99,16,0,0,0,0,0,0,79,99,9,0,1,3,99,9,0,99,99,0,0,1,1,5,0,0,160089,1,9
75,17,95.09434997,95.22764674,0.928140428,0.270433352,0.219967087,1484.336807,89.67471201,15.54854635,4.212835985,0.216675809,1.119583105,13.65770708,12.9100384,1.982446517,1.134942403,26.7893582,6.962698848,95.05540318,95.18486012,2.57597367,1,2.102029622,0,0.004936917,170912,1.432254526,1.419637959
75,18,98.80122951,98.8022541,0.773565574,0.200819672,0.101434426,885.2346311,89.82172131,15.59221311,4.254098361,0.013319672,1.155737705,13.9897541,13.08606557,1.723360656,1.489754098,27.7602459,6.853483607,98.90163934,98.9477459,2.542008197,1,2.12807377,0,0.00102459,180488.5,1.493852459,1.509221311
75,19,73.95826087,78.05391304,7.259130435,5.52173913,4.768695652,978.4086957,104.7982609,15.18608696,4.248695652,0.259130435,1.165217391,12.37913043,13.17217391,1.836521739,1.445217391,25.1373913,6.826086957,68.89913043,73.85043478,2.492173913,1,1.733913043,0,0.00173913,190288,1.530434783,1.613913043
75,20,27.9330254,41.29561201,4.709006928,2.367205543,1.47113164,1133.337182,116.7274827,15.33487298,4.288683603,0.166281755,1.17551963,12.97459584,14.59815242,1.789838337,1.464203233,28.65127021,6.840646651,27.19168591,40.48267898,2.662817552,1,2.159353349,0,0.013856813,200217,1.51039261,1.260969977
75,21,96.23834887,96.3861518,6.463382157,2.679094541,2.407456724,605.5006658,111.1091877,15.58455393,4.335552597,0.234354194,1.149134487,14.7723036,13.31158455,1.89747004,1.348868176,26.64846871,6.55792277,96.82956059,96.90013316,2.780292943,1,2.850865513,0,0,210376,1.443408788,2.395472703
75,22,23.82164822,35.96924969,0.81303813,0.589175892,0.365313653,567.8806888,63.19926199,15.49323493,4.3099631,0.259532595,1.148831488,13.48462485,12.77244772,1.901599016,1.102091021,26.38868389,6.552275523,23.01230012,35.14391144,2.635916359,1,2.12300123,0,0.002460025,220407,1.372693727,1.264452645
75,23,93.79,94.13,3.23,0.495,0.495,5250.68,13.5,14.42,4.29,0.295,1.115,14.97,12.99,2.115,0.69,26.76,7.045,93.45,94.245,2.49,1,2.745,0,0.045,230100.5,1.275,1.515
75,24,19.90468227,35.56354515,1.976588629,1.508361204,0,787.0234114,76.2090301,16.25250836,4.439799331,0.220735786,1.120401338,14.7541806,12.7173913,2.048494983,1.048494983,27.95317726,6.622073579,19.39130435,34.64882943,2.775919732,1,1.963210702,0,0.160535117,240301.6773,1.434782609,1.324414716
75,25,81.46954315,82.9606599,3.656091371,3.336294416,2.012690355,706.4022843,16.55837563,15.54822335,4.137055838,0.171319797,1.096446701,15.53553299,12.74492386,2.257614213,0.878172589,28.29949239,6.63071066,82.63071066,84.07614213,2.445431472,1,1.908629442,0,0.002538071,250394.5,1.312182741,1.437817259
75,26,98.27020202,98.40909091,1.712752525,0.121843434,0,988.719697,102.2941919,15.56313131,4.251893939,0.279040404,1.123106061,13.76704545,13.1344697,1.888888889,1.121212121,27.59217172,7.041666667,98.66477273,98.67613636,2.769570707,1,2.081439394,0,0.018939394,260792.5,1.436237374,1.320707071
75,27,56.29172932,62.71578947,5.965413534,4.206015038,3.882706767,1776.893233,87.92330827,15.32932331,4.330827068,0.272180451,1.133834586,12.43609023,19.21503759,1.914285714,1.386466165,32.62105263,7.097744361,54.1443609,60.75037594,2.676691729,1,1.980451128,0,0.390977444,270333.5008,1.463157895,1.326315789
75,28,98.59006211,98.59006211,1.016563147,0.432712215,0.204968944,275.9026915,78.24223602,16.42443064,4.047619048,0.01863354,1.130434783,12.43478261,14.09730849,2.47826087,1.194616977,23.42857143,6.505175983,98.59006211,98.59006211,2.658385093,1,2.757763975,0,0.010351967,280248.9027,1.395445135,2.366459627
75,29,98.62834821,98.61607143,4.90625,2.020089286,0.966517857,1640.890625,137.2823661,15.92633929,4.205357143,0.1171875,1.166294643,13.89174107,13.59821429,1.809151786,1.287946429,27.54017857,6.761160714,98.62834821,98.59821429,2.8828125,1,2.073660714,0,0,290451.1596,1.479910714,1.28125
75,30,99,99,4.354166667,3.7125,3.7125,90.52083333,53.675,15.53333333,4.1125,0.283333333,1.208333333,11.43333333,13.425,1.758333333,0.9625,27.425,7.316666667,99,99,2.7125,1,3.241666667,0,0.075,300120.8375,1.354166667,1.808333333
99,30,99,99,0,0,0,0,57,99,9,0,1,1,99,9,0,99,99,99,99,1,1,6,0,0,300160,1,9
75,31,85.35015773,86.22397476,14.20189274,11.8044164,10.30914826,869.4384858,88.48264984,15.23974763,4.022082019,0.334384858,1.164037855,12.3659306,14.22397476,1.716088328,1.362776025,26.05362776,6.971608833,85.35015773,86.37223975,2.835962145,1,2.012618297,0,0.012618297,310159,1.488958991,1.192429022
75,32,11.48947368,24.78421053,3.163157895,1.952631579,1.563157895,39.49473684,23.26315789,16.96315789,3.931578947,0.315789474,1.147368421,12.82105263,12.77368421,1.984210526,0.963157895,26.11052632,7.010526316,11.25789474,23.4,2.826315789,1,3.115789474,0,0.010526316,320095.5,1.284210526,2.378947368
75,33,14.8115942,28.28985507,4.101449275,1.34057971,0,739.5217391,18.72463768,16.15942029,4.195652174,0.673913043,1.094202899,16,14.45652174,2.02173913,0.913043478,29.23913043,6.746376812,14.6884058,26.87681159,2.5,1,2.311594203,0,0.014492754,330069.5,1.304347826,1.427536232
75,34,93.73781148,94.62188516,1.915492958,0.405200433,0.107258938,4045.780065,19.63271939,15.86457205,4.165763814,0.370530878,1.130010834,14.80065005,12.0227519,2.1375948,1.061755146,28.72372698,6.622968581,90.05742145,91.43011918,2.716143012,1,2.028169014,0,0.002166847,340464.1333,1.4312026,1.335861322
75,35,99,99,2.824034335,1.201716738,0.772532189,111.3776824,30.37982833,15.15879828,4.345493562,0.010729614,1.190987124,9.272532189,12.41201717,1.766094421,0.982832618,25.15879828,6.785407725,99,99,2.843347639,1,2.259656652,0,0.388412017,350233.5,1.298283262,1.300429185
75,36,96.69321395,96.79641847,3.128180961,0.348727615,0.246465598,1715.942036,62.60226202,16.05560792,4.290763431,0.057492931,1.114514609,14.48633365,12.90999057,5.871347785,1.012252592,27.25589067,6.853440151,96.76767201,96.91093308,2.665881244,1,1.841658812,0,0.133836004,361062.0452,1.344957587,1.395381715
99,36,99,99,0,0,0,2300,113,99,9,0,1,27,99,9,0,99,99,99,99,1,1,4,0,0,360966,1,9
75,37,23.13998511,35.85405808,0.838421445,0.110945644,0.073715562,546.5152643,105.0059568,15.97096054,4.17274758,0.003723008,1.121370067,13.55994043,13.62620998,1.70439315,1.180938198,25.90618019,6.875651526,98.85331348,98.88979896,2.869694713,1,1.883842144,0,0,370672,1.410275503,1.154132539
75,38,79.5620438,79.56934307,5.569343066,3.510948905,2.890510949,343.5547445,56.21167883,15.91970803,4.248175182,0,1.218978102,10.95620438,13.74452555,1.810218978,1.547445255,25.56934307,7.423357664,79.5620438,79.54744526,2.912408759,1,1.98540146,0,0.131386861,380069.0146,1.496350365,2.262773723
75,39,97.99874451,98.20715631,1.539861896,2.579409918,0.059008161,1462.856874,90.18769617,15.23979912,4.290646579,0.139359699,1.108600126,14.55116133,13.2517263,1.892027621,1.311989956,27.99811676,6.941619586,97.88512241,98.06214689,2.65913371,1,2.548022599,0,0.005021971,390797.1494,1.454488387,1.420590082
75,40,97.48392037,97.48392037,2.531393568,0.552833078,0.303215926,1241.071975,86.42725881,15.59724349,4.297090352,0.231240429,1.159264931,12.73660031,13.21592649,1.664624809,1.45482389,26.00765697,6.71669219,97.48392037,97.48392037,2.655436447,1,1.906584992,0,0.001531394,400327,1.529862175,1.202143951
75,41,26.27689243,35.71912351,3.051792829,1.250996016,0.687250996,432.8187251,38.21115538,15.91434263,4.133466135,0.322709163,1.119521912,12.23705179,14.40438247,1.866533865,1.025896414,28.40039841,6.944223108,21.30677291,32.38446215,2.874501992,1,1.894422311,0,0.017928287,410251.5,1.392430279,2.635458167
75,42,98.56096257,98.69251337,1.805347594,1.739037433,0.525668449,1564.187166,61.32406417,15.72887701,4.282887701,0.103208556,1.111229947,14.6973262,12.9368984,1.830481283,1.160427807,26.09037433,6.832085561,98.50481283,98.60053476,2.690909091,1,1.765775401,0,0.020320856,420935.5,1.423529412,1.422459893
75,44,52.28,62.12,3.52,1.21,0.99,122.36,6.18,16.57,4.61,0.33,1.1,15.13,11.48,2.19,0.91,26.15,6.54,46.32,56.36,2.61,1,2.25,0,0.01,440050.5,1.33,1.7
75,45,19.03375527,31.52883263,0.843881857,0.203938115,0.139240506,212.5218003,46.95499297,15.4838256,4.609001406,0.135021097,1.153305204,12.73839662,13.76230661,1.769338959,1.111111111,25.37271449,6.812939522,97.90576653,97.8931083,2.457102672,1,1.417721519,0,0.005625879,450356,1.402250352,1.284106892
75,46,99,99,3.65,0.775,0.65625,276.78125,76.05,14.8125,4.25,0.4125,1.21875,12.325,13.14375,1.79375,1.2875,25.275,6.83125,99,99,2.75,1,2.2375,0,0.34375,460080.5,1.425,1.31875
75,47,98.60790274,98.60891591,4.590678825,4.428571429,1.8591692,807.8389058,99.39513678,15.4751773,4.255319149,0.352583587,1.1408308,14.30699088,13.65957447,1.918946302,1.168186424,26.09625127,6.72745694,98.69908815,98.69908815,2.501519757,1,2.70212766,0,0.002026342,470494.4053,1.4295846,1.344478217
75,48,34.11583679,45.84266943,2.762102351,1.838520055,1.745850622,1720.965768,237.7233748,15.5560166,4.220954357,0.019363762,1.165975104,12.90836791,13.05152144,1.810511757,1.228907331,26.12136929,6.671853389,34.4346473,45.40352697,2.628630705,1,1.834024896,0,0.000691563,481446.5,1.401798064,1.202282158
75,49,44.96707819,51.55555556,6.201646091,3.609053498,3.432098765,725.0288066,35.42798354,15.77366255,4.106995885,0.222222222,1.119341564,11.64609053,12.92592593,1.893004115,1.069958848,26.66666667,6.9218107,42.33744856,50.82716049,2.860082305,1,1.938271605,0,0.152263374,490122,1.37037037,1.382716049
75,50,84.07563025,84.62184874,6.571428571,4.159663866,4.159663866,1835.277311,31.68907563,15.18487395,4.352941176,0.420168067,1.201680672,15.56302521,13.87394958,1.773109244,0.87394958,26.42857143,7.394957983,80.8907563,82.06722689,2.697478992,1,2.663865546,0,0,500064.1429,1.268907563,1.974789916
75,51,98.88581315,98.92156863,1.337946943,0.283737024,0.114186851,464.0865052,250.3333333,15.42099193,4.235294118,0.089965398,1.14532872,14.5893887,13.47981546,1.890426759,1.057670127,26.41868512,6.875432526,98.69780854,98.70357555,2.575547866,1,2.220299885,0,0.00461361,510434,1.382929642,1.369088812
75,53,27.21856287,39.48053892,0.154191617,0,0,445.7050898,42.59580838,15.33083832,4.288922156,0.380239521,1.134730539,12.58982036,12.76347305,2.023952096,1.100299401,26.4491018,6.935628743,99,99,2.682634731,1,2.001497006,0,0.008982036,530334.5,1.398203593,1.441616766
75,54,37.5436409,46.45386534,1.658354115,0.850374065,0.740648379,438.7107232,57.78304239,15.0074813,4.344139651,0.034912718,1.149625935,13.52119701,15.20947631,1.680798005,1.239401496,26.0872818,6.935162095,36.80548628,44.49127182,2.89276808,1,2.947630923,0,0.037406484,540201.8703,1.394014963,2.705735661
75,55,42.50124069,53.01240695,3.338709677,1.281637717,0.581885856,914.3511166,77.18610422,15.86600496,4.14516129,0.279156328,1.153846154,13.35856079,12.32506203,1.954094293,1.228287841,27.41191067,7.058312655,37.34739454,48.81513648,2.651364764,1,2.00248139,0,0,550403.5,1.446650124,1.400744417
75,56,63.99418605,67.43023256,3.48255814,1.75,0.261627907,45.46511628,22.02325581,15.51744186,4.220930233,0.244186047,1.220930233,9.558139535,14.24418605,1.773255814,0.680232558,21.95348837,7.098837209,63.9127907,67.40697674,2.656976744,1,2.540697674,0,0.023255814,560086.5,1.279069767,1.406976744
76,1,17.566787,31.35258724,6.516245487,4.214199759,3.931407942,468.1516245,72.76173285,14.95066185,4.347773767,0.033694344,1.188929001,12.7954272,13.10348977,1.774969916,1.326113117,25.566787,6.652226233,97.09386282,97.09386282,2.46811071,1,2.108303249,0,0,10416,1.439229844,1.262334537
76,2,85.23853211,86.19266055,5.770642202,0.926605505,0.908256881,375.9816514,130.5504587,14.68807339,3.568807339,0.449541284,1.146788991,10.25688073,14.42201835,2.403669725,0.935779817,26.4587156,6.871559633,85.37614679,85.87155963,2.321100917,1,2.137614679,0,0.009174312,20055,1.394495413,2.165137615
76,4,27.76498423,40.52050473,3.093059937,1.794952681,1.717665615,162.5189274,14.16719243,15.63722397,4.241324921,0.178233438,1.165615142,11.67350158,12.93059937,1.970031546,1.059936909,26.35173502,6.528391167,26.57097792,38.4873817,3.015772871,1,1.936908517,0,0.348580442,40317.5,1.394321767,1.276025237
76,5,99,99,0.766816143,0.103139013,0,710.544843,78.89686099,15.03811659,4.434977578,0.127802691,1.19058296,12.59192825,13.64349776,1.643497758,1.237668161,26.43049327,6.591928251,99,99,2.798206278,1,2.049327354,0,0.011210762,50223.5,1.437219731,1.257847534
76,6,89.35738126,89.50115533,8.597432606,7.561745828,7.430808729,1127.578434,55.46213094,15.82284981,4.133247754,0.397175866,1.128369705,13.69833119,13.20179718,1.950962773,1.136842105,26.39255456,6.745571245,89.70269576,89.7915276,2.643132221,1,1.88703466,0,0.001026958,61948,1.411810013,1.134017972
76,8,12.9281768,29.29281768,6.036832413,3.375690608,3.14732965,355.8489871,55.58195212,15.83793738,4.20626151,0.511970534,1.141804788,10.95395948,13.44383057,1.988950276,0.836095764,27.35174954,6.97053407,12.96685083,28.24493554,2.418047882,1,2.449355433,0,0.040515654,80272,1.327808471,1.320441989
76,9,52.67204301,61.06182796,4.405913978,2.002688172,1.47311828,512.4677419,5.887096774,15.63172043,4.392473118,0.319892473,1.120967742,15.96774194,12.24462366,1.970430108,0.932795699,28.87096774,7.048387097,49.13978495,57.83333333,2.690860215,1,2.637096774,0,0,90186.5,1.370967742,1.27688172
76,10,15.29807692,32.47115385,2.759615385,1.903846154,1.903846154,54.58653846,3.038461538,16.68269231,4.634615385,0.413461538,1.115384615,14.83653846,12.93269231,1.894230769,1.048076923,28.41346154,6.586538462,98.07692308,98.27884615,2.548076923,1,2.461538462,0,0,100052.5,1.442307692,1.788461538
76,11,14.32692308,30.71153846,0,0,0,10,1,12.84615385,3.826923077,0.25,1.076923077,12.21153846,14.28846154,2.057692308,0.826923077,22.57692308,5.961538462,14.30769231,26.71153846,2.057692308,1,1.730769231,0,0.038461538,110026.5,1.230769231,1.269230769
76,12,85.85271771,85.91525424,3.050847458,1.609585038,1.215078901,1031.267095,64.68322618,15.78609001,4.177673875,0.260666277,1.143191116,12.32846289,13.75277615,1.950905903,1.142022209,27.0578609,6.594389246,86.09701929,86.09701929,2.876680304,1,2.017533606,0,2.551139684,120856,1.417884278,1.276446523
76,13,59.22520107,65.85701519,1.803395889,0.55049151,0.374441466,633.023235,143.8355675,15.53440572,4.223413762,0.262734584,1.129579982,12.99731903,14.03753351,1.753351206,1.137622878,26.86148347,6.851653262,59.45218945,66.44682752,2.613047364,1,1.4512958,0,0.00357462,130560,1.440571939,1.36818588
76,15,14.16541353,30.90225564,4.511278195,1.721804511,1.488721805,3758.18797,3.827067669,16.29323308,4.578947368,0.368421053,1.090225564,14.69172932,16.94736842,2.07518797,0.909774436,31.4887218,6.706766917,18.13533835,34.40601504,3.090225564,1,2.022556391,0,0,150067,1.443609023,1.22556391
76,16,28.29310345,38.56465517,3.469827586,2.245689655,2.13362069,159.5,37.0862069,15.59051724,4.237068966,0.24137931,1.202586207,11.10344828,14.79310345,1.75862069,1.168103448,26.13362069,7.693965517,25.47413793,36.81034483,2.784482759,1,2.297413793,0,0.012931034,160116.5,1.344827586,1.297413793
76,17,96.28747894,96.44581696,3.467714767,2.505334082,2.471645143,1347.865244,87.98371701,15.74564851,4.229084784,0.245929253,1.140370578,13.52217855,12.72431218,1.96125772,1.23301516,26.62605278,6.854576081,95.92195396,96.15609208,2.597978664,1,1.921392476,0,0.002807412,170891,1.450308815,1.338573835
76,18,98.92685185,98.90925926,0.714814815,0.374074074,0.366666667,899.637963,92.5037037,15.66666667,4.3,0.176851852,1.164814815,14.0287037,12.94907407,1.756481481,1.281481481,28.17222222,6.760185185,98.84259259,98.90648148,2.451851852,1,2.544444444,0,0,180541.6315,1.45462963,1.39537037
76,19,75.11719939,79.11872146,6.0152207,4.120243531,3.767123288,1111.856925,104.2115677,15.98173516,4.398782344,0.254185693,1.185692542,11.49467275,13.4109589,1.876712329,1.184170472,27.70319635,6.835616438,69.27701674,75.08219178,2.585996956,1,1.818873668,0,0.00152207,190329,1.455098935,1.817351598
76,20,86.79049676,89.51403888,4.401727862,2.153347732,1.81425486,1139.308855,107.7559395,15.40604752,4.244060475,0.181425486,1.18574514,13.66954644,14.67386609,1.863930886,1.30237581,26.67818575,6.935205184,86.36933045,88.1987041,2.624190065,1,2.336933045,0,0.017278618,200232,1.410367171,1.438444924
76,21,91.85294118,91.85294118,5.354278075,2.136363636,1.75,409.2847594,114.342246,15.67780749,4.232620321,0.292780749,1.14171123,15.44518717,13.20187166,1.835561497,1.11631016,26.40909091,6.672459893,91.85294118,91.85294118,2.664438503,1,3.009358289,0,0.016042781,210374.5,1.414438503,1.419786096
76,22,25.70397112,37.58965102,0.228640193,0.009626955,0,486.732852,61.377858,16.04452467,4.279181709,0.299638989,1.132370638,14.30445247,13.20818291,1.874849579,1.154031288,26.69434416,6.586040915,24.5511432,36.28158845,2.548736462,1,2.091456077,0,0.002406739,220416,1.38267148,1.175691937
76,23,59.55940594,63.62871287,2.311881188,0.257425743,0,5611.846535,14.61386139,16.15346535,4.237623762,0.341584158,1.128712871,16.36633663,11.70792079,1.856435644,0.896039604,25.05445545,7.544554455,59.42079208,64.91584158,2.544554455,1,3,0,0.004950495,230101.5,1.331683168,1.495049505
76,24,18.67010309,34.44501718,1.694158076,0.192439863,0.077319588,796.1786942,83.18213058,15.83333333,4.47766323,0.194158076,1.134020619,14.43127148,12.55154639,2.058419244,1,27.55154639,6.860824742,18.6580756,34.41580756,2.541237113,1,2.879725086,0,0.020618557,240292.8179,1.345360825,1.223367698
76,25,97.73104435,98.10586552,1.699570815,0.885550787,0.640915594,686.1173104,16.78540773,15.91130186,4.453505007,0.095851216,1.128755365,16.50071531,12.00715308,2.291845494,0.846924177,28.67811159,7.007153076,95.86123033,96.46638054,2.416309013,1,2.097281831,0,0.004291845,250350,1.329041488,1.236051502
76,26,98.3350908,98.46162859,1.338019918,0.05506737,0,1002.149971,106.8019918,16.30697129,4.226713533,0.299355595,1.127123609,13.31868776,12.75278266,1.926186292,1.29466901,27.21851201,6.939660223,98.67076743,98.76039836,2.878148799,1,1.931458699,0,0.017574692,260854.3286,1.497363796,1.316930287
76,27,62.43398876,68.37078652,5.050561798,3.605337079,3.476123596,1539.698034,85.99719101,15.28230337,4.188202247,0.279494382,1.126404494,12.56601124,20.89185393,2.275280899,1.117977528,31.99297753,7.058988764,59.33707865,64.99578652,2.521067416,1,2.234550562,0,0.245786517,270356.8736,1.393258427,1.314606742
76,28,99,99,0.487903226,0.201612903,0,286.9778226,78.31048387,15.14112903,4.284274194,0.002016129,1.171370968,12.28225806,13.81048387,2.098790323,1.157258065,22.35080645,6.346774194,99,99,2.546370968,1,2.717741935,0,0.024193548,280258.0806,1.409274194,1.701612903
76,29,52.52203722,61.00881489,4.227228208,0.663075416,0.237022527,1726.180215,146.1234084,16.19588639,4.326150833,0.094025465,1.1625857,13.64446621,13.36924584,1.779627816,1.238981391,27.73947111,6.750244858,52.21841332,59.80901077,2.719882468,1,2.143976494,0,0.005876592,290511,1.428011753,1.277179236
76,30,99,99,6.77016129,4.47983871,4.391129032,80.32258065,53.26612903,16.7016129,3.97983871,0.330645161,1.205645161,10.33064516,13.46774194,1.838709677,1.072580645,23.26209677,7.254032258,99,99,2.806451613,1,3.451612903,0,0.370967742,300124.5,1.310483871,1.665322581
76,31,16.11480363,32.04833837,29.56797583,27.41691843,26.25075529,868.5498489,90.24471299,15.97885196,4.277945619,0.380664653,1.19939577,12.05135952,13.11480363,1.649546828,1.277945619,27.18731118,7.048338369,14.16012085,28.47734139,2.930513595,1,2.528700906,0,0,310166,1.465256798,1.670694864
76,32,10.34759358,23.95721925,1.796791444,0.245989305,0,36.39037433,24.67379679,15.71657754,4.347593583,0.368983957,1.165775401,11.64705882,12.74331551,1.930481283,0.92513369,27.35294118,6.983957219,10.12299465,24.34224599,2.71657754,1,3.069518717,0,0.021390374,320094,1.326203209,1.245989305
76,33,12.95890411,28.93150685,2.623287671,0.178082192,0,119.9246575,11.38356164,15.00684932,4.376712329,0.630136986,1.075342466,16.23972603,13.93150685,2.089041096,0.924657534,27.19863014,7.582191781,12.39041096,29.12328767,2.609589041,1,2.376712329,0,0.006849315,330073.5,1.287671233,1.191780822
76,34,97.5826087,97.76630435,1.416304348,0.281521739,0.215217391,4324.223913,19.22173913,15.78586957,4.169565217,0.329347826,1.118478261,15.31304348,12.2,2.159782609,0.935869565,28.46304348,6.642391304,97.14782609,97.5423913,2.801086957,1,2.117391304,0,0,340460.5,1.408695652,1.208695652
76,35,98.78524946,98.78524946,2.598698482,1.329718004,0.143167028,108.6030369,30.89804772,15.90455531,4.36659436,0,1.190889371,8.652928416,13.40347072,1.854663774,1.032537961,24.68763557,6.754880694,98.78524946,98.78524946,2.908893709,1,2.175704989,0,0.123644252,350231,1.323210412,1.169197397
76,36,94.55043647,94.57759457,2.452473327,0.11057226,0.010669253,1890.765276,62.40931135,15.91610087,4.268671193,0.050436469,1.111057226,14.15324927,12.90494665,2.044131911,0.989815713,27.13579049,6.859844811,94.37875849,94.45635306,2.657129001,1,1.70756547,0,0.013094083,361031.5005,1.352085354,2.059650824
76,37,24.74846626,35.97546012,0.639570552,0.304447853,0.303680982,501.2745399,101.8588957,15.99923313,4.259969325,0.003834356,1.151840491,13.32131902,14.03297546,1.737730061,1.108895706,25.2047546,6.918711656,98.92407975,98.92407975,2.857361963,1,2.126533742,0,0.004601227,370652.5,1.38803681,1.201687117
76,38,95.65562914,96.07284768,12.77483444,10.49006623,10.49006623,254.1390728,57.80794702,15.64238411,4.450331126,0,1.205298013,12.20529801,13.43046358,1.768211921,1.218543046,24.97350993,7.377483444,95.64900662,95.57615894,2.589403974,1,2.350993377,0,0.119205298,380076,1.42384106,2.231788079
76,39,98.90713002,98.91132415,1.092869982,1.024565608,0.103654883,1630.815458,86.12642301,15.83043739,4.258837627,0.152186938,1.134212103,14.98801678,13.41641702,1.955662073,1.15817855,28.00059916,6.809466747,98.95326543,98.96824446,2.639904134,1,2.72977831,0,0.003594967,390835,1.442780108,1.342121031
76,40,96.70101597,96.70101597,1.898403483,0.332365747,0.143686502,1154.298984,85.91727141,15.37155298,4.075471698,0.227866473,1.20754717,12.72423803,12.90856313,1.621190131,1.320754717,25.55878084,6.653120464,96.70101597,96.70101597,2.53701016,1,2.046444122,0,0,400345,1.473149492,1.117561684
76,41,15.50179211,26.84946237,1.844086022,0.301075269,0.177419355,386.3100358,36.73476703,15.20071685,4.275985663,0.444444444,1.129032258,12.28136201,16.41756272,1.917562724,1.001792115,29.73835125,6.716845878,13.31541219,25.38530466,2.697132616,1,2.313620072,0,0.034050179,410279.5,1.394265233,1.937275986
76,42,98.58412521,98.62325321,1.806036892,1.120178871,0.15371716,1568.746786,62.97428731,16.0234768,4.369480157,0.139742873,1.129681386,15.06707658,12.65231973,1.751257686,1.102850755,26.19340414,6.814421465,98.48071548,98.58188932,2.667411962,1,1.820011179,0,0.005030743,420895,1.400223589,1.345444382
